event_id,fold,y_pred,y_actual,bet_side,american_odds,decimal_odds,won,pnl,clv
op_2022-2023_BKN_CHI_2023-02-10,0,-0.007361296098679304,-0.15835727751255035,away,130,2.3,False,-100.0,0.15835727751255035
op_2022-2023_LAL_MIL_2023-02-10,0,0.027368897572159767,-0.05518012493848801,home,210,3.1,False,-100.0,-0.05518012493848801
op_2022-2023_DET_SAS_2023-02-11,0,-0.011809783056378365,0.09952858835458755,away,130,2.3,False,-100.0,-0.09952858835458755
op_2022-2023_PHI_NYK_2023-02-11,0,0.010755320079624653,0.06534110009670258,home,-200,1.5,True,50.0,0.06534110009670258
op_2022-2023_BOS_CHA_2023-02-11,0,-0.007665499113500118,-0.00807579979300499,away,450,5.5,False,-100.0,0.00807579979300499
op_2022-2023_MIA_HOU_2023-02-11,0,-0.009789679199457169,0.02382604405283928,away,425,5.25,False,-100.0,-0.02382604405283928
op_2022-2023_NOP_CLE_2023-02-11,0,0.005720505956560373,-0.016406504437327385,home,120,2.2,False,-100.0,-0.016406504437327385
op_2022-2023_SAC_DAL_2023-02-11,0,0.018167102709412575,0.10346237570047379,home,-120,1.8333333333333335,False,-100.0,0.10346237570047379
op_2022-2023_POR_OKC_2023-02-11,0,0.009114078246057034,-0.03291940689086914,home,-159,1.6289308176100628,False,-100.0,-0.03291940689086914
op_2022-2023_ORL_MIA_2023-02-12,0,-0.006963583640754223,0.010276006534695625,away,-130,1.7692307692307692,True,76.92307692307692,-0.010276006534695625
op_2022-2023_CHA_DEN_2023-02-12,0,-0.031082933768630028,0.06560903787612915,away,-400,1.25,True,25.0,-0.06560903787612915
op_2022-2023_WAS_IND_2023-02-12,0,-0.007607419043779373,0.04003620520234108,away,155,2.55,False,-100.0,-0.04003620520234108
op_2022-2023_NYK_UTA_2023-02-12,0,-0.015846336260437965,0.021396668627858162,away,170,2.7,False,-100.0,-0.021396668627858162
op_2022-2023_ATL_SAS_2023-02-12,0,-0.00804934836924076,0.02978837862610817,away,475,5.75,False,-100.0,-0.02978837862610817
op_2022-2023_CLE_CHI_2023-02-12,0,-0.008765327744185925,0.030784254893660545,away,170,2.7,False,-100.0,-0.030784254893660545
op_2022-2023_GSW_LAL_2023-02-12,0,0.025511937215924263,0.0708213597536087,home,-149,1.6711409395973154,False,-100.0,0.0708213597536087
op_2022-2023_TOR_DET_2023-02-12,0,-0.00791828241199255,0.04659887030720711,away,350,4.5,False,-100.0,-0.04659887030720711
op_2022-2023_IND_UTA_2023-02-14,0,-0.05451299995183945,-0.07111597061157227,away,125,2.25,True,125.0,0.07111597061157227
op_2022-2023_CHA_ATL_2023-02-14,0,-0.012592772953212261,-0.015896566212177277,away,-200,1.5,False,-100.0,0.015896566212177277
op_2022-2023_NYK_BKN_2023-02-14,0,-0.022555408999323845,0.0,away,130,2.3,False,-100.0,-0.0
op_2022-2023_OKC_NOP_2023-02-14,0,0.03011133335530758,0.06834439933300018,home,-115,1.8695652173913042,False,-100.0,0.06834439933300018
op_2022-2023_DAL_MIN_2023-02-14,0,0.008450138382613659,-0.03832612559199333,home,-278,1.3597122302158273,False,-100.0,-0.03832612559199333
op_2022-2023_POR_LAL_2023-02-14,0,-0.016631225124001503,-0.020028594881296158,away,120,2.2,False,-100.0,0.020028594881296158
op_2022-2023_MIL_BOS_2023-02-15,0,0.05410130321979523,0.16802601516246796,home,-175,1.5714285714285714,True,57.14285714285714,0.16802601516246796
op_2022-2023_PHX_SAC_2023-02-15,0,-0.009779767133295536,-0.01647941581904888,away,135,2.35,False,-100.0,0.01647941581904888
op_2022-2023_CHA_SAS_2023-02-16,0,0.00949691329151392,-0.03888889029622078,home,-250,1.4,True,39.99999999999999,-0.03888889029622078
op_2022-2023_BKN_MIA_2023-02-16,0,-0.0057708993554115295,0.043301768600940704,away,-115,1.8695652173913042,False,-100.0,-0.043301768600940704
op_2022-2023_PHI_CLE_2023-02-16,0,0.0057292236015200615,-0.030304601415991783,home,-141,1.7092198581560285,True,70.92198581560285,-0.030304601415991783
op_2022-2023_OKC_HOU_2023-02-16,0,-0.0076048290356993675,0.01258167251944542,away,325,4.25,False,-100.0,-0.01258167251944542
op_2022-2023_LAL_NOP_2023-02-16,0,-0.015549680218100548,0.06367850303649902,away,130,2.3,False,-100.0,-0.06367850303649902
op_2022-2023_WAS_NYK_2023-02-25,0,-0.017154084518551826,-0.041033003479242325,away,120,2.2,True,120.00000000000001,0.041033003479242325
op_2022-2023_ATL_CLE_2023-02-25,0,-0.017154084518551826,-0.042743537575006485,away,110,2.1,False,-100.0,0.042743537575006485
op_2022-2023_MIL_MIA_2023-02-25,0,0.01000016089528799,0.1320229023694992,home,-115,1.8695652173913042,True,86.95652173913042,0.1320229023694992
op_2022-2023_CHI_BKN_2023-02-25,0,0.01802363060414791,0.03190930187702179,home,-115,1.8695652173913042,True,86.95652173913042,0.03190930187702179
op_2022-2023_GSW_HOU_2023-02-25,0,-0.01358515303581953,-0.033356886357069016,away,375,4.75,False,-100.0,0.033356886357069016
op_2022-2023_PHX_OKC_2023-02-25,0,0.012427810579538345,0.026146845892071724,home,-357,1.280112044817927,True,28.011204481792706,0.026146845892071724
op_2022-2023_LAC_SAC_2023-02-25,0,0.012427810579538345,-0.006440331693738699,home,-263,1.3802281368821292,False,-100.0,-0.006440331693738699
op_2022-2023_ORL_IND_2023-02-26,0,-0.005053352564573288,-0.016406504437327385,away,130,2.3,True,129.99999999999997,0.016406504437327385
op_2022-2023_PHI_BOS_2023-02-26,0,0.02297942154109478,0.021739130839705467,home,100,2.0,False,-100.0,0.021739130839705467
op_2022-2023_MIL_PHX_2023-02-26,0,0.06818234920501709,-0.02457556501030922,home,-159,1.6289308176100628,True,62.89308176100627,-0.02457556501030922
op_2022-2023_CHI_WAS_2023-02-26,0,0.01799864135682583,0.08722786605358124,home,-141,1.7092198581560285,True,70.92198581560285,0.08722786605358124
op_2022-2023_CLE_TOR_2023-02-26,0,0.006616164930164814,0.02159026451408863,home,-270,1.3703703703703702,True,37.037037037037024,0.02159026451408863
op_2022-2023_OKC_SAC_2023-02-27,0,0.04749641567468643,0.00750607019290328,home,150,2.5,False,-100.0,0.00750607019290328
op_2022-2023_POR_HOU_2023-02-27,0,-0.010952816344797611,-0.011575811542570591,away,375,4.75,False,-100.0,0.011575811542570591
op_2022-2023_CHA_DET_2023-02-28,0,0.007062687072902918,0.049444530159235,home,-222,1.4504504504504505,True,45.04504504504505,0.049444530159235
op_2022-2023_NYK_BOS_2023-02-28,0,0.00960259698331356,0.06074099242687225,home,145,2.45,True,145.00000000000003,0.06074099242687225
op_2022-2023_NOP_ORL_2023-02-28,0,-0.021098783239722252,0.0057523506693542,away,167,2.67,True,167.0,-0.0057523506693542
op_2022-2023_MEM_LAL_2023-03-01,0,0.008914969861507416,0.09193497896194458,home,-238,1.4201680672268908,True,42.01680672268908,0.09193497896194458
op_2022-2023_TOR_CHI_2023-03-01,0,-0.024919217452406883,-0.017655638977885246,away,170,2.7,False,-100.0,0.017655638977885246
op_2022-2023_HOU_DEN_2023-03-01,0,-0.05109164118766785,-0.053586024791002274,away,-455,1.2197802197802199,True,21.97802197802199,0.053586024791002274
op_2022-2023_DAL_IND_2023-03-01,0,0.007311053108423948,0.052685778588056564,home,-263,1.3802281368821292,False,-100.0,0.052685778588056564
op_2022-2023_GSW_POR_2023-03-01,0,-0.0364956334233284,0.024139638990163803,away,155,2.55,False,-100.0,-0.024139638990163803
op_2022-2023_LAC_MIN_2023-03-01,0,0.06589547544717789,0.010181664489209652,home,-238,1.4201680672268908,False,-100.0,0.010181664489209652
op_2022-2023_DET_CHI_2023-03-02,0,0.07009883970022202,0.0,home,210,3.1,False,-100.0,0.0
op_2022-2023_CHA_PHX_2023-03-02,0,0.010446755215525627,0.016839738935232162,home,450,5.5,False,-100.0,0.016839738935232162
op_2022-2023_MIA_PHI_2023-03-02,0,-0.011625120416283607,0.14045663177967072,away,-120,1.8333333333333335,True,83.33333333333334,-0.14045663177967072
op_2022-2023_MIL_ORL_2023-03-02,0,-0.011362002231180668,-0.04267450049519539,away,350,4.5,False,-100.0,0.04267450049519539
op_2022-2023_HOU_MEM_2023-03-02,0,-0.008517369627952576,-0.02099604159593582,away,-455,1.2197802197802199,True,21.97802197802199,0.02099604159593582
op_2022-2023_DAL_PHI_2023-03-03,0,-0.010963160544633865,0.0,away,130,2.3,False,-100.0,-0.0
op_2022-2023_SAS_IND_2023-03-03,0,-0.015704328194260597,-0.03668511286377907,away,-159,1.6289308176100628,False,-100.0,0.03668511286377907
op_2022-2023_GSW_LAC_2023-03-03,0,-0.015490459278225899,-0.008343840017914772,away,-141,1.7092198581560285,False,-100.0,0.008343840017914772
op_2022-2023_CHA_ORL_2023-03-04,0,0.010766678489744663,-0.015299061313271523,home,140,2.4,False,-100.0,-0.015299061313271523
op_2022-2023_ATL_POR_2023-03-04,0,0.009503266774117947,0.030734609812498093,home,-263,1.3802281368821292,True,38.02281368821292,0.030734609812498093
op_2022-2023_OKC_UTA_2023-03-04,0,-0.028961798176169395,0.043478261679410934,away,-120,1.8333333333333335,False,-100.0,-0.043478261679410934
op_2022-2023_MIA_NYK_2023-03-04,0,0.019331837072968483,0.07360637187957764,home,120,2.2,False,-100.0,0.07360637187957764
op_2022-2023_CHI_PHX_2023-03-04,0,0.014577270485460758,0.08301568776369095,home,200,3.0,False,-100.0,0.08301568776369095
op_2022-2023_DEN_MEM_2023-03-04,0,0.005557085853070021,0.014887688681483269,home,-222,1.4504504504504505,True,45.04504504504505,0.014887688681483269
op_2022-2023_SAC_LAC_2023-03-04,0,0.05873478949069977,0.3374098241329193,home,165,2.65,True,165.0,0.3374098241329193
op_2022-2023_WAS_TOR_2023-03-04,0,0.026863237842917442,-0.05259400233626366,home,-110,1.9090909090909092,False,-100.0,-0.05259400233626366
op_2022-2023_SAS_HOU_2023-03-05,0,0.029001018032431602,-0.010904894210398197,home,-105,1.9523809523809523,False,-100.0,-0.010904894210398197
op_2022-2023_SAC_MIN_2023-03-05,0,0.02461177296936512,-0.04003620520234108,home,-222,1.4504504504504505,False,-100.0,-0.04003620520234108
op_2022-2023_DAL_PHX_2023-03-05,0,0.011532737873494625,-0.06342823803424835,home,-115,1.8695652173913042,False,-100.0,-0.06342823803424835
op_2022-2023_CHI_IND_2023-03-05,0,0.01035022921860218,0.0,home,-222,1.4504504504504505,False,-100.0,0.0
op_2022-2023_BKN_CHA_2023-03-05,0,0.00650378642603755,-0.014757336117327213,home,-357,1.280112044817927,True,28.011204481792706,-0.014757336117327213
op_2022-2023_ORL_POR_2023-03-05,0,0.036170125007629395,0.04937684163451195,home,-120,1.8333333333333335,False,-100.0,0.04937684163451195
op_2022-2023_OKC_UTA_2023-03-06,0,-0.009211130440235138,0.011118403635919094,away,180,2.8,False,-100.0,-0.011118403635919094
op_2022-2023_BOS_NYK_2023-03-06,0,-0.009211130440235138,0.0581982396543026,away,175,2.75,True,175.0,-0.0581982396543026
op_2022-2023_WAS_MIL_2023-03-06,0,0.0197539571672678,-0.06265079975128174,home,150,2.5,False,-100.0,-0.06265079975128174
op_2022-2023_LAC_MEM_2023-03-06,0,-0.007712311111390591,0.04304511472582817,away,200,3.0,False,-100.0,-0.04304511472582817
op_2022-2023_MIN_PHI_2023-03-08,0,-0.015150384046137333,0.11164616793394089,away,-125,1.8,True,80.0,-0.11164616793394089
op_2022-2023_NYK_CHA_2023-03-08,0,-0.010040970519185066,-0.00942023005336523,away,400,5.0,True,400.0,0.00942023005336523
op_2022-2023_HOU_BKN_2023-03-08,0,0.00619314843788743,0.04199978709220886,home,265,3.65,False,-100.0,0.04199978709220886
op_2022-2023_OKC_GSW_2023-03-08,0,0.026492441073060036,0.021386053413152695,home,165,2.65,True,165.0,0.021386053413152695
op_2022-2023_NOP_DAL_2023-03-09,0,-0.012739045545458794,-0.020028594881296158,away,-130,1.7692307692307692,False,-100.0,0.020028594881296158
op_2022-2023_BOS_POR_2023-03-09,0,-0.012566420249640942,-0.011575811542570591,away,375,4.75,False,-100.0,0.011575811542570591
op_2022-2023_DET_CHA_2023-03-10,0,0.011925339698791504,-0.016512900590896606,home,130,2.3,False,-100.0,-0.016512900590896606
op_2022-2023_IND_HOU_2023-03-10,0,-0.009585140272974968,-0.00942023005336523,away,400,5.0,False,-100.0,0.00942023005336523
op_2022-2023_MEM_GSW_2023-03-10,0,0.019331837072968483,-0.02658463455736637,home,115,2.15,True,114.99999999999999,-0.02658463455736637
op_2022-2023_MIL_BKN_2023-03-10,0,-0.007794789969921112,-0.06515251845121384,away,550,6.5,False,-100.0,0.06515251845121384
op_2022-2023_SAS_DEN_2023-03-11,0,0.011619248427450657,0.0,home,575,6.75,True,575.0,0.0
op_2022-2023_MIA_CLE_2023-03-11,0,-0.008228948339819908,0.1009177714586258,away,-120,1.8333333333333335,False,-100.0,-0.1009177714586258
op_2022-2023_MIN_BKN_2023-03-11,0,-0.013865322805941105,-0.024139638990163803,away,170,2.7,True,170.00000000000003,0.024139638990163803
op_2022-2023_LAL_TOR_2023-03-11,0,-0.020058942958712578,-0.1009177714586258,away,100,2.0,False,-100.0,0.1009177714586258
op_2022-2023_LAC_NYK_2023-03-11,0,-0.02216172404587269,-0.014253811910748482,away,185,2.85,False,-100.0,0.014253811910748482
op_2022-2023_ORL_MIA_2023-03-12,0,-0.007846971973776817,-0.008343840017914772,away,-141,1.7092198581560285,False,-100.0,0.008343840017914772
op_2022-2023_HOU_CHI_2023-03-12,0,0.011798683553934097,-0.007252777460962534,home,240,3.4,False,-100.0,-0.007252777460962534
op_2022-2023_NOP_OKC_2023-03-12,0,-0.005461349617689848,-0.1187175065279007,away,155,2.55,True,154.99999999999997,0.1187175065279007
op_2022-2023_PHX_SAC_2023-03-12,0,0.015437637455761433,0.016512900590896606,home,-149,1.6711409395973154,False,-100.0,0.016512900590896606
op_2022-2023_CHA_CLE_2023-03-12,0,0.013706441968679428,-0.056814827024936676,home,270,3.7,False,-100.0,-0.056814827024936676
op_2022-2023_PHI_WAS_2023-03-12,0,0.007020251359790564,0.0,home,-303,1.33003300330033,True,33.003300330033,0.0
op_2022-2023_NOP_POR_2023-03-12,0,0.005256868898868561,0.008343840017914772,home,-141,1.7092198581560285,True,70.92198581560285,0.008343840017914772
op_2022-2023_ATL_MIN_2023-03-13,0,-0.011145793832838535,0.0057523506693542,away,167,2.67,True,167.0,-0.0057523506693542
op_2022-2023_GSW_PHX_2023-03-14,0,-0.01773514412343502,-0.004728139378130436,away,167,2.67,False,-100.0,0.004728139378130436
op_2022-2023_SAC_MIL_2023-03-14,0,-0.011777246370911598,-0.09265029430389404,away,-115,1.8695652173913042,True,86.95652173913042,0.09265029430389404
op_2022-2023_WAS_DET_2023-03-14,0,-0.008502938784658909,0.047513727098703384,away,450,5.5,False,-100.0,-0.047513727098703384
op_2022-2023_CHA_CLE_2023-03-14,0,-0.04297441989183426,0.06881105154752731,away,-303,1.33003300330033,True,33.003300330033,-0.06881105154752731
op_2022-2023_TOR_DEN_2023-03-14,0,-0.018011001870036125,-0.043301768600940704,away,-105,1.9523809523809523,False,-100.0,0.043301768600940704
op_2022-2023_SAS_ORL_2023-03-15,0,0.009142948314547539,-0.046279456466436386,home,180,2.8,True,179.99999999999997,-0.046279456466436386
op_2022-2023_NOP_LAL_2023-03-15,0,0.023771515116095543,0.010904894210398197,home,-115,1.8695652173913042,False,-100.0,0.010904894210398197
op_2022-2023_OKC_BKN_2023-03-15,0,-0.013610715977847576,-0.03190930187702179,away,110,2.1,False,-100.0,0.03190930187702179
op_2022-2023_POR_NYK_2023-03-15,0,0.028557898476719856,-0.03085487149655819,home,100,2.0,False,-100.0,-0.03085487149655819
op_2022-2023_MIA_MEM_2023-03-15,0,-0.014527234248816967,0.00750607019290328,away,145,2.45,False,-100.0,-0.00750607019290328
op_2022-2023_MIN_BOS_2023-03-16,0,-0.01776319183409214,-0.015232974663376808,away,-164,1.6097560975609757,True,60.97560975609757,0.015232974663376808
op_2022-2023_HOU_LAL_2023-03-16,0,-0.030560379847884178,-0.020028594881296158,away,-130,1.7692307692307692,False,-100.0,0.020028594881296158
op_2022-2023_SAS_DAL_2023-03-16,1,0.012677893042564392,0.05526917800307274,home,180,2.8,False,-100.0,0.05526917800307274
op_2022-2023_LAC_GSW_2023-03-16,1,0.024080779403448105,0.02837243489921093,home,-130,1.7692307692307692,True,76.92307692307692,0.02837243489921093
op_2022-2023_TOR_OKC_2023-03-16,1,0.0055326842702925205,0.011447581462562084,home,-244,1.4098360655737705,True,40.98360655737705,0.011447581462562084
op_2022-2023_MIL_IND_2023-03-17,1,-0.014976811595261097,-0.0281910989433527,away,700,8.0,True,700.0,0.0281910989433527
op_2022-2023_CHA_PHI_2023-03-17,1,-0.013414261862635612,-0.03357771411538124,away,-417,1.2398081534772183,True,23.98081534772183,0.03357771411538124
op_2022-2023_ATL_GSW_2023-03-17,1,-0.015361083671450615,0.036435097455978394,away,110,2.1,False,-100.0,-0.036435097455978394
op_2022-2023_CLE_WAS_2023-03-17,1,-0.014899436384439468,0.015896566212177277,away,170,2.7,False,-100.0,-0.015896566212177277
op_2022-2023_SAS_MEM_2023-03-18,1,-0.007574726361781359,-0.006181229371577501,away,-370,1.2702702702702702,True,27.027027027027017,0.006181229371577501
op_2022-2023_HOU_NOP_2023-03-18,1,-0.016757134348154068,0.014887688681483269,away,-233,1.4291845493562232,False,-100.0,-0.014887688681483269
op_2022-2023_CHI_MIN_2023-03-18,1,-0.00695062568411231,0.0,away,120,2.2,False,-100.0,-0.0
op_2022-2023_POR_BOS_2023-03-18,1,0.029006237164139748,-0.04603174701333046,home,170,2.7,False,-100.0,-0.04603174701333046
op_2022-2023_LAL_DAL_2023-03-18,1,-0.02475733496248722,-0.039009399712085724,away,175,2.75,True,175.0,0.039009399712085724
op_2022-2023_LAC_ORL_2023-03-18,1,0.009607444517314434,-0.0461752824485302,home,-345,1.289855072463768,False,-100.0,-0.0461752824485302
op_2022-2023_IND_PHI_2023-03-18,1,-0.013145669363439083,0.015896566212177277,away,-222,1.4504504504504505,True,45.04504504504505,-0.015896566212177277
op_2022-2023_TOR_MIN_2023-03-18,1,-0.014899847097694874,0.05535079166293144,away,240,3.4,False,-100.0,-0.05535079166293144
op_2022-2023_WAS_SAC_2023-03-19,1,0.006302885245531797,-0.08963311463594437,home,110,2.1,False,-100.0,-0.08963311463594437
op_2022-2023_UTA_BOS_2023-03-19,1,0.0172923244535923,0.06295257061719894,home,215,3.15,True,215.0,0.06295257061719894
op_2022-2023_OKC_PHX_2023-03-19,1,-0.012258772738277912,0.0,away,-105,1.9523809523809523,False,-100.0,-0.0
op_2022-2023_BKN_DEN_2023-03-19,1,0.005138350650668144,-0.036435097455978394,home,110,2.1,False,-100.0,-0.036435097455978394
op_2022-2023_DET_MIA_2023-03-19,1,0.01196746714413166,0.00942023005336523,home,400,5.0,False,-100.0,0.00942023005336523
op_2022-2023_HOU_NOP_2023-03-19,1,0.012314491905272007,-0.011118403635919094,home,180,2.8,False,-100.0,-0.011118403635919094
op_2022-2023_MIL_TOR_2023-03-20,1,0.008253333158791065,-0.0724785253405571,home,-455,1.2197802197802199,True,21.97802197802199,-0.0724785253405571
op_2022-2023_POR_LAC_2023-03-20,1,0.008033597841858864,-0.08245796710252762,home,110,2.1,False,-100.0,-0.08245796710252762
op_2022-2023_LAL_ORL_2023-03-20,1,0.00619568070396781,0.02168782241642475,home,-233,1.4291845493562232,True,42.91845493562232,0.02168782241642475
op_2022-2023_CHA_IND_2023-03-20,1,-0.017920907586812973,0.0,away,-130,1.7692307692307692,False,-100.0,-0.0
op_2022-2023_PHI_CHI_2023-03-20,1,0.009041317738592625,0.03330626338720322,home,-278,1.3597122302158273,False,-100.0,0.03330626338720322
op_2022-2023_NYK_MIN_2023-03-20,1,0.007044308353215456,0.006740008946508169,home,-333,1.3003003003003002,False,-100.0,0.006740008946508169
op_2022-2023_MEM_DAL_2023-03-21,1,-0.012237695045769215,0.10346237570047379,away,100,2.0,False,-100.0,-0.10346237570047379
op_2022-2023_HOU_GSW_2023-03-21,1,-0.011605456471443176,-0.03502305969595909,away,-500,1.2,True,19.999999999999996,0.03502305969595909
op_2022-2023_UTA_SAC_2023-03-21,1,0.020704548805952072,-0.01286901906132698,home,215,3.15,True,215.0,-0.01286901906132698
op_2022-2023_ORL_WAS_2023-03-21,1,-0.025260256603360176,0.0,away,-110,1.9090909090909092,False,-100.0,-0.0
op_2022-2023_BKN_CLE_2023-03-21,1,0.023809904232621193,-0.040712397545576096,home,120,2.2,False,-100.0,-0.040712397545576096
op_2022-2023_NOP_SAS_2023-03-22,1,0.032264746725559235,0.12802401185035706,home,-345,1.289855072463768,True,28.985507246376805,0.12802401185035706
op_2022-2023_LAC_OKC_2023-03-22,1,0.005455156322568655,-0.011273185722529888,home,-270,1.3703703703703702,False,-100.0,-0.011273185722529888
op_2022-2023_DAL_GSW_2023-03-22,1,0.006379273720085621,-0.08174540102481842,home,100,2.0,False,-100.0,-0.08174540102481842
op_2022-2023_TOR_IND_2023-03-22,1,0.00970611535012722,0.02345794066786766,home,-345,1.289855072463768,False,-100.0,0.02345794066786766
op_2022-2023_MEM_HOU_2023-03-23,1,0.00668116332963109,-0.011234727688133717,home,-909,1.11001100110011,True,11.00110011001101,-0.011234727688133717
op_2022-2023_CHI_PHI_2023-03-23,1,0.02566407062113285,0.0529480017721653,home,140,2.4,False,-100.0,0.0529480017721653
op_2022-2023_MIL_SAS_2023-03-23,1,-0.008579624816775322,0.0,away,1250,13.5,False,-100.0,-0.0
op_2022-2023_MIN_ATL_2023-03-23,1,-0.00786048173904419,-0.028892122209072113,away,165,2.65,False,-100.0,0.028892122209072113
op_2022-2023_UTA_POR_2023-03-23,1,-0.03169246390461922,0.024139638990163803,away,155,2.55,True,154.99999999999997,-0.024139638990163803
op_2022-2023_NOP_CHA_2023-03-24,1,0.017789257690310478,0.04168277606368065,home,-303,1.33003300330033,True,33.003300330033,0.04168277606368065
op_2022-2023_TOR_DET_2023-03-24,1,-0.012040015310049057,0.0048692841082811356,away,625,7.25,False,-100.0,-0.0048692841082811356
op_2022-2023_MEM_HOU_2023-03-25,1,-0.00526041304692626,-0.008962257765233517,away,650,7.5,False,-100.0,0.008962257765233517
op_2022-2023_UTA_MIL_2023-03-25,1,0.022098198533058167,-0.026249688118696213,home,300,4.0,False,-100.0,-0.026249688118696213
op_2022-2023_GSW_PHI_2023-03-25,1,-0.034971483051776886,-0.017655638977885246,away,170,2.7,False,-100.0,0.017655638977885246
op_2022-2023_POR_CHI_2023-03-25,1,0.025166518986225128,-0.17152145504951477,home,110,2.1,False,-100.0,-0.17152145504951477
op_2022-2023_PHX_PHI_2023-03-26,1,0.013531147502362728,0.02166847325861454,home,-105,1.9523809523809523,True,95.23809523809523,0.02166847325861454
op_2022-2023_ORL_BKN_2023-03-26,1,0.008541399613022804,-0.030304601415991783,home,-141,1.7092198581560285,True,70.92198581560285,-0.030304601415991783
op_2022-2023_ATL_MEM_2023-03-26,1,0.03252916410565376,0.020028594881296158,home,120,2.2,False,-100.0,0.020028594881296158
op_2022-2023_CLE_HOU_2023-03-26,1,-0.008505281060934067,0.0,away,700,8.0,False,-100.0,-0.0
op_2022-2023_BOS_SAS_2023-03-26,1,-0.006241727154701948,-0.015492904931306839,away,1100,12.0,False,-100.0,0.015492904931306839
op_2022-2023_GSW_MIN_2023-03-27,1,0.010747114196419716,-0.03590826317667961,home,-270,1.3703703703703702,False,-100.0,-0.03590826317667961
op_2022-2023_IND_DAL_2023-03-27,1,-0.01905558444559574,-0.2260638326406479,away,-110,1.9090909090909092,True,90.90909090909092,0.2260638326406479
op_2022-2023_DET_MIL_2023-03-27,1,0.008257519453763962,0.06301453709602356,home,900,10.0,False,-100.0,0.06301453709602356
op_2022-2023_UTA_PHX_2023-03-28,1,0.0058145285584032536,0.06534110009670258,home,230,3.3,False,-100.0,0.06534110009670258
op_2022-2023_DEN_PHI_2023-03-28,1,0.0062907421961426735,0.13674351572990417,home,-208,1.4807692307692308,True,48.07692307692308,0.13674351572990417
op_2022-2023_SAC_MIN_2023-03-28,1,0.006735937669873238,0.0,home,-233,1.4291845493562232,False,-100.0,0.0
op_2022-2023_WAS_BOS_2023-03-28,1,0.011892079375684261,0.0,home,450,5.5,True,450.0,0.0
op_2022-2023_ATL_CLE_2023-03-28,1,0.010500529780983925,0.12192218005657196,home,110,2.1,True,110.00000000000001,0.12192218005657196
op_2022-2023_GSW_NOP_2023-03-29,1,0.021297885105013847,0.016947444528341293,home,-357,1.280112044817927,True,28.011204481792706,0.016947444528341293
op_2022-2023_BKN_HOU_2023-03-29,1,-0.013538699597120285,-0.04662726819515228,away,600,7.0,False,-100.0,0.04662726819515228
op_2022-2023_NYK_MIA_2023-03-29,1,-0.008385766297578812,0.045536305755376816,away,155,2.55,False,-100.0,-0.045536305755376816
op_2022-2023_CHI_LAL_2023-03-30,1,0.006007842719554901,-0.08925146609544754,home,100,2.0,False,-100.0,-0.08925146609544754
op_2022-2023_MEM_LAC_2023-03-30,1,-0.008150758221745491,-0.09990911930799484,away,165,2.65,True,165.0,0.09990911930799484
op_2022-2023_POR_SAC_2023-03-30,1,0.010264654643833637,-0.015172112733125687,home,650,7.5,False,-100.0,-0.015172112733125687
op_2022-2023_MIL_BOS_2023-03-30,1,-0.0053658983670175076,-0.04309753701090813,away,140,2.4,True,140.0,0.04309753701090813
op_2022-2023_PHI_TOR_2023-03-31,1,0.02133328840136528,-0.045536305755376816,home,-227,1.4405286343612334,True,44.05286343612333,-0.045536305755376816
op_2022-2023_WAS_ORL_2023-03-31,1,0.00784697849303484,-0.19545114040374756,home,-135,1.7407407407407407,False,-100.0,-0.19545114040374756
op_2022-2023_CHA_CHI_2023-03-31,1,0.011481122113764286,-0.12441722303628922,home,220,3.2,False,-100.0,-0.12441722303628922
op_2022-2023_IND_OKC_2023-03-31,1,0.01424014288932085,-0.09069347381591797,home,130,2.3,True,129.99999999999997,-0.09069347381591797
op_2022-2023_BKN_ATL_2023-03-31,1,0.013137280941009521,-0.03246753290295601,home,-110,1.9090909090909092,True,90.90909090909092,-0.03246753290295601
op_2022-2023_BOS_UTA_2023-03-31,1,-0.006270258687436581,-0.012863398529589176,away,700,8.0,False,-100.0,0.012863398529589176
op_2022-2023_MIN_LAL_2023-04-01,1,-0.007872853428125381,-0.05420666188001633,away,100,2.0,True,100.0,0.05420666188001633
op_2022-2023_GSW_SAS_2023-04-01,1,-0.00936143472790718,0.0,away,1100,12.0,False,-100.0,-0.0
op_2022-2023_POR_SAC_2023-04-01,1,0.025604557245969772,0.011506753042340279,home,850,9.5,False,-100.0,0.011506753042340279
op_2022-2023_PHX_DEN_2023-04-01,1,-0.033713679760694504,0.10263694077730179,away,300,4.0,False,-100.0,-0.10263694077730179
op_2022-2023_MIA_DAL_2023-04-01,1,0.017743172124028206,-0.07360637187957764,home,-115,1.8695652173913042,True,86.95652173913042,-0.07360637187957764
op_2022-2023_NOP_LAC_2023-04-02,1,-0.006388763431459665,0.04760153219103813,away,125,2.25,False,-100.0,-0.04760153219103813
op_2022-2023_MIN_POR_2023-04-02,1,0.009237297810614109,0.008945588022470474,home,-1667,1.05998800239952,False,-100.0,0.008945588022470474
op_2022-2023_CHI_MEM_2023-04-02,1,0.07961156219244003,0.07917863875627518,home,130,2.3,True,129.99999999999997,0.07917863875627518
op_2022-2023_ATL_DAL_2023-04-02,1,0.009865834377706051,0.0,home,-149,1.6711409395973154,True,67.11409395973153,0.0
op_2022-2023_NYK_WAS_2023-04-02,1,-0.006203196942806244,0.03502305969595909,away,375,4.75,False,-100.0,-0.03502305969595909
